degradation_time_days,weight_loss,study_id,instance,phb_initial_mol,phv_initial_mol,degradation_condition,degradation_mechanism,additives,t_deg,degradation_environment,additive_type_1,additive1_percentage_wt,additive_type_2,additive2_percentage_wt,additive_type_3,additive3_percentage_wt,sample_shape_morphology,pha_degrading_microbes,experimental_scale
149.0,92.0,18.0,2b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,5.0,filler,50.0,no_additive,0.0,ribbons,bacteria_dominated,large
162.0,92.0,18.0,2b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,5.0,filler,50.0,no_additive,0.0,ribbons,bacteria_dominated,large
176.0,93.0,18.0,2b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,5.0,filler,50.0,no_additive,0.0,ribbons,bacteria_dominated,large
188.0,93.0,18.0,2b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,5.0,filler,50.0,no_additive,0.0,ribbons,bacteria_dominated,large
210.0,93.0,18.0,2b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,5.0,filler,50.0,no_additive,0.0,ribbons,bacteria_dominated,large
236.0,94.0,18.0,2b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,5.0,filler,50.0,no_additive,0.0,ribbons,bacteria_dominated,large
249.0,94.0,18.0,2b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,5.0,filler,50.0,no_additive,0.0,ribbons,bacteria_dominated,large
263.0,95.0,18.0,2b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,5.0,filler,50.0,no_additive,0.0,ribbons,bacteria_dominated,large
282.0,95.0,18.0,2b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,5.0,filler,50.0,no_additive,0.0,ribbons,bacteria_dominated,large
301.0,95.0,18.0,2b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,5.0,filler,50.0,no_additive,0.0,ribbons,bacteria_dominated,large
320.0,96.0,18.0,2b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,5.0,filler,50.0,no_additive,0.0,ribbons,bacteria_dominated,large
339.0,96.0,18.0,2b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,5.0,filler,50.0,no_additive,0.0,ribbons,bacteria_dominated,large
350.0,96.0,18.0,2b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,5.0,filler,50.0,no_additive,0.0,ribbons,bacteria_dominated,large
26.0,33.0,18.0,3b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,5.0,filler,45.5,compatibilizer,4.5,ribbons,bacteria_dominated,large
32.0,38.0,18.0,3b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,5.0,filler,45.5,compatibilizer,4.5,ribbons,bacteria_dominated,large
37.0,42.0,18.0,3b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,5.0,filler,45.5,compatibilizer,4.5,ribbons,bacteria_dominated,large
50.0,48.0,18.0,3b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,5.0,filler,45.5,compatibilizer,4.5,ribbons,bacteria_dominated,large
43.0,52.0,18.0,3b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,5.0,filler,45.5,compatibilizer,4.5,ribbons,bacteria_dominated,large
64.0,57.0,18.0,3b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,5.0,filler,45.5,compatibilizer,4.5,ribbons,bacteria_dominated,large
75.0,63.0,18.0,3b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,5.0,filler,45.5,compatibilizer,4.5,ribbons,bacteria_dominated,large
85.0,67.0,18.0,3b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,5.0,filler,45.5,compatibilizer,4.5,ribbons,bacteria_dominated,large
101.0,74.0,18.0,3b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,5.0,filler,45.5,compatibilizer,4.5,ribbons,bacteria_dominated,large
114.0,78.0,18.0,3b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,5.0,filler,45.5,compatibilizer,4.5,ribbons,bacteria_dominated,large
128.0,82.0,18.0,3b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,5.0,filler,45.5,compatibilizer,4.5,ribbons,bacteria_dominated,large
147.0,89.0,18.0,3b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,5.0,filler,45.5,compatibilizer,4.5,ribbons,bacteria_dominated,large
168.0,91.0,18.0,3b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,5.0,filler,45.5,compatibilizer,4.5,ribbons,bacteria_dominated,large
205.0,91.0,18.0,3b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,5.0,filler,45.5,compatibilizer,4.5,ribbons,bacteria_dominated,large
226.0,92.0,18.0,3b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,5.0,filler,45.5,compatibilizer,4.5,ribbons,bacteria_dominated,large
264.0,92.0,18.0,3b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,5.0,filler,45.5,compatibilizer,4.5,ribbons,bacteria_dominated,large
291.0,93.0,18.0,3b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,5.0,filler,45.5,compatibilizer,4.5,ribbons,bacteria_dominated,large
312.0,93.0,18.0,3b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,5.0,filler,45.5,compatibilizer,4.5,ribbons,bacteria_dominated,large
330.0,94.0,18.0,3b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,5.0,filler,45.5,compatibilizer,4.5,ribbons,bacteria_dominated,large
350.0,94.0,18.0,3b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,5.0,filler,45.5,compatibilizer,4.5,ribbons,bacteria_dominated,large
49.0,20.0,18.0,4b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,7.0,filler,30.0,no_additive,0.0,ribbons,bacteria_dominated,large
76.0,23.0,18.0,4b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,7.0,filler,30.0,no_additive,0.0,ribbons,bacteria_dominated,large
102.0,26.0,18.0,4b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,7.0,filler,30.0,no_additive,0.0,ribbons,bacteria_dominated,large
115.0,35.0,18.0,4b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,7.0,filler,30.0,no_additive,0.0,ribbons,bacteria_dominated,large
129.0,43.0,18.0,4b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,7.0,filler,30.0,no_additive,0.0,ribbons,bacteria_dominated,large
136.0,49.0,18.0,4b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,7.0,filler,30.0,no_additive,0.0,ribbons,bacteria_dominated,large
150.0,55.0,18.0,4b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,7.0,filler,30.0,no_additive,0.0,ribbons,bacteria_dominated,large
166.0,57.0,18.0,4b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,7.0,filler,30.0,no_additive,0.0,ribbons,bacteria_dominated,large
185.0,59.0,18.0,4b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,7.0,filler,30.0,no_additive,0.0,ribbons,bacteria_dominated,large
214.0,63.0,18.0,4b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,7.0,filler,30.0,no_additive,0.0,ribbons,bacteria_dominated,large
238.0,66.0,18.0,4b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,7.0,filler,30.0,no_additive,0.0,ribbons,bacteria_dominated,large
257.0,67.0,18.0,4b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,7.0,filler,30.0,no_additive,0.0,ribbons,bacteria_dominated,large
271.0,69.0,18.0,4b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,7.0,filler,30.0,no_additive,0.0,ribbons,bacteria_dominated,large
288.0,70.0,18.0,4b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,7.0,filler,30.0,no_additive,0.0,ribbons,bacteria_dominated,large
307.0,73.0,18.0,4b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,7.0,filler,30.0,no_additive,0.0,ribbons,bacteria_dominated,large
333.0,75.0,18.0,4b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,7.0,filler,30.0,no_additive,0.0,ribbons,bacteria_dominated,large
348.0,77.0,18.0,4b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,7.0,filler,30.0,no_additive,0.0,ribbons,bacteria_dominated,large
59.0,22.0,18.0,5b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,7.0,filler,27.3,compatibilizer,2.7,ribbons,bacteria_dominated,large
84.0,26.0,18.0,5b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,7.0,filler,27.3,compatibilizer,2.7,ribbons,bacteria_dominated,large
100.0,29.0,18.0,5b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,7.0,filler,27.3,compatibilizer,2.7,ribbons,bacteria_dominated,large
120.0,37.0,18.0,5b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,7.0,filler,27.3,compatibilizer,2.7,ribbons,bacteria_dominated,large
130.0,43.0,18.0,5b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,7.0,filler,27.3,compatibilizer,2.7,ribbons,bacteria_dominated,large
150.0,52.0,18.0,5b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,7.0,filler,27.3,compatibilizer,2.7,ribbons,bacteria_dominated,large
166.0,55.0,18.0,5b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,7.0,filler,27.3,compatibilizer,2.7,ribbons,bacteria_dominated,large
188.0,58.0,18.0,5b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,7.0,filler,27.3,compatibilizer,2.7,ribbons,bacteria_dominated,large
216.0,61.0,18.0,5b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,7.0,filler,27.3,compatibilizer,2.7,ribbons,bacteria_dominated,large
232.0,64.0,18.0,5b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,7.0,filler,27.3,compatibilizer,2.7,ribbons,bacteria_dominated,large
257.0,68.0,18.0,5b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,7.0,filler,27.3,compatibilizer,2.7,ribbons,bacteria_dominated,large
279.0,70.0,18.0,5b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,7.0,filler,27.3,compatibilizer,2.7,ribbons,bacteria_dominated,large
297.0,73.0,18.0,5b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,7.0,filler,27.3,compatibilizer,2.7,ribbons,bacteria_dominated,large
315.0,75.0,18.0,5b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,7.0,filler,27.3,compatibilizer,2.7,ribbons,bacteria_dominated,large
327.0,77.0,18.0,5b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,7.0,filler,27.3,compatibilizer,2.7,ribbons,bacteria_dominated,large
350.0,80.0,18.0,5b,88.0,12.0,aerobic,microbial_enzymatic,yes,29.0,marine_aquatic,plasticizer,7.0,filler,27.3,compatibilizer,2.7,ribbons,bacteria_dominated,large
25.0,7.0,18.0,1c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,10.0,no_additive,0.0,no_additive,0.0,ribbons,bacteria_dominated,large
54.0,7.0,18.0,1c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,10.0,no_additive,0.0,no_additive,0.0,ribbons,bacteria_dominated,large
73.0,8.0,18.0,1c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,10.0,no_additive,0.0,no_additive,0.0,ribbons,bacteria_dominated,large
101.0,9.0,18.0,1c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,10.0,no_additive,0.0,no_additive,0.0,ribbons,bacteria_dominated,large
134.0,12.0,18.0,1c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,10.0,no_additive,0.0,no_additive,0.0,ribbons,bacteria_dominated,large
119.0,13.0,18.0,1c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,10.0,no_additive,0.0,no_additive,0.0,ribbons,bacteria_dominated,large
151.0,16.0,18.0,1c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,10.0,no_additive,0.0,no_additive,0.0,ribbons,bacteria_dominated,large
170.0,18.0,18.0,1c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,10.0,no_additive,0.0,no_additive,0.0,ribbons,bacteria_dominated,large
199.0,19.0,18.0,1c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,10.0,no_additive,0.0,no_additive,0.0,ribbons,bacteria_dominated,large
225.0,20.0,18.0,1c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,10.0,no_additive,0.0,no_additive,0.0,ribbons,bacteria_dominated,large
252.0,22.0,18.0,1c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,10.0,no_additive,0.0,no_additive,0.0,ribbons,bacteria_dominated,large
278.0,23.0,18.0,1c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,10.0,no_additive,0.0,no_additive,0.0,ribbons,bacteria_dominated,large
314.0,25.0,18.0,1c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,10.0,no_additive,0.0,no_additive,0.0,ribbons,bacteria_dominated,large
299.0,25.0,18.0,1c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,10.0,no_additive,0.0,no_additive,0.0,ribbons,bacteria_dominated,large
333.0,26.0,18.0,1c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,10.0,no_additive,0.0,no_additive,0.0,ribbons,bacteria_dominated,large
350.0,28.0,18.0,1c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,10.0,no_additive,0.0,no_additive,0.0,ribbons,bacteria_dominated,large
33.0,37.0,18.0,2c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,5.0,filler,50.0,no_additive,0.0,ribbons,bacteria_dominated,large
42.0,45.0,18.0,2c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,5.0,filler,50.0,no_additive,0.0,ribbons,bacteria_dominated,large
50.0,54.0,18.0,2c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,5.0,filler,50.0,no_additive,0.0,ribbons,bacteria_dominated,large
80.0,61.0,18.0,2c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,5.0,filler,50.0,no_additive,0.0,ribbons,bacteria_dominated,large
102.0,62.0,18.0,2c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,5.0,filler,50.0,no_additive,0.0,ribbons,bacteria_dominated,large
113.0,70.0,18.0,2c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,5.0,filler,50.0,no_additive,0.0,ribbons,bacteria_dominated,large
124.0,79.0,18.0,2c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,5.0,filler,50.0,no_additive,0.0,ribbons,bacteria_dominated,large
132.0,85.0,18.0,2c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,5.0,filler,50.0,no_additive,0.0,ribbons,bacteria_dominated,large
143.0,92.0,18.0,2c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,5.0,filler,50.0,no_additive,0.0,ribbons,bacteria_dominated,large
149.0,97.0,18.0,2c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,5.0,filler,50.0,no_additive,0.0,ribbons,bacteria_dominated,large
164.0,98.0,18.0,2c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,5.0,filler,50.0,no_additive,0.0,ribbons,bacteria_dominated,large
179.0,97.0,18.0,2c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,5.0,filler,50.0,no_additive,0.0,ribbons,bacteria_dominated,large
202.0,97.0,18.0,2c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,5.0,filler,50.0,no_additive,0.0,ribbons,bacteria_dominated,large
215.0,97.0,18.0,2c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,5.0,filler,50.0,no_additive,0.0,ribbons,bacteria_dominated,large
243.0,97.0,18.0,2c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,5.0,filler,50.0,no_additive,0.0,ribbons,bacteria_dominated,large
269.0,98.0,18.0,2c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,5.0,filler,50.0,no_additive,0.0,ribbons,bacteria_dominated,large
312.0,97.0,18.0,2c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,5.0,filler,50.0,no_additive,0.0,ribbons,bacteria_dominated,large
331.0,97.0,18.0,2c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,5.0,filler,50.0,no_additive,0.0,ribbons,bacteria_dominated,large
350.0,98.0,18.0,2c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,5.0,filler,50.0,no_additive,0.0,ribbons,bacteria_dominated,large
28.0,18.0,18.0,3c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,5.0,filler,45.5,compatibilizer,4.5,ribbons,bacteria_dominated,large
36.0,31.0,18.0,3c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,5.0,filler,45.5,compatibilizer,4.5,ribbons,bacteria_dominated,large
43.0,39.0,18.0,3c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,5.0,filler,45.5,compatibilizer,4.5,ribbons,bacteria_dominated,large
47.0,46.0,18.0,3c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,5.0,filler,45.5,compatibilizer,4.5,ribbons,bacteria_dominated,large
52.0,53.0,18.0,3c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,5.0,filler,45.5,compatibilizer,4.5,ribbons,bacteria_dominated,large
77.0,56.0,18.0,3c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,5.0,filler,45.5,compatibilizer,4.5,ribbons,bacteria_dominated,large
100.0,58.0,18.0,3c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,5.0,filler,45.5,compatibilizer,4.5,ribbons,bacteria_dominated,large
113.0,64.0,18.0,3c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,5.0,filler,45.5,compatibilizer,4.5,ribbons,bacteria_dominated,large
123.0,71.0,18.0,3c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,5.0,filler,45.5,compatibilizer,4.5,ribbons,bacteria_dominated,large
134.0,78.0,18.0,3c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,5.0,filler,45.5,compatibilizer,4.5,ribbons,bacteria_dominated,large
150.0,88.0,18.0,3c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,5.0,filler,45.5,compatibilizer,4.5,ribbons,bacteria_dominated,large
163.0,90.0,18.0,3c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,5.0,filler,45.5,compatibilizer,4.5,ribbons,bacteria_dominated,large
185.0,90.0,18.0,3c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,5.0,filler,45.5,compatibilizer,4.5,ribbons,bacteria_dominated,large
214.0,92.0,18.0,3c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,5.0,filler,45.5,compatibilizer,4.5,ribbons,bacteria_dominated,large
246.0,93.0,18.0,3c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,5.0,filler,45.5,compatibilizer,4.5,ribbons,bacteria_dominated,large
270.0,94.0,18.0,3c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,5.0,filler,45.5,compatibilizer,4.5,ribbons,bacteria_dominated,large
293.0,95.0,18.0,3c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,5.0,filler,45.5,compatibilizer,4.5,ribbons,bacteria_dominated,large
322.0,96.0,18.0,3c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,5.0,filler,45.5,compatibilizer,4.5,ribbons,bacteria_dominated,large
336.0,96.0,18.0,3c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,5.0,filler,45.5,compatibilizer,4.5,ribbons,bacteria_dominated,large
351.0,96.0,18.0,3c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,5.0,filler,45.5,compatibilizer,4.5,ribbons,bacteria_dominated,large
51.0,17.0,18.0,4c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,7.0,filler,30.0,no_additive,0.0,ribbons,bacteria_dominated,large
74.0,18.0,18.0,4c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,7.0,filler,30.0,no_additive,0.0,ribbons,bacteria_dominated,large
88.0,22.0,18.0,4c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,7.0,filler,30.0,no_additive,0.0,ribbons,bacteria_dominated,large
103.0,27.0,18.0,4c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,7.0,filler,30.0,no_additive,0.0,ribbons,bacteria_dominated,large
108.0,35.0,18.0,4c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,7.0,filler,30.0,no_additive,0.0,ribbons,bacteria_dominated,large
114.0,41.0,18.0,4c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,7.0,filler,30.0,no_additive,0.0,ribbons,bacteria_dominated,large
117.0,47.0,18.0,4c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,7.0,filler,30.0,no_additive,0.0,ribbons,bacteria_dominated,large
124.0,53.0,18.0,4c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,7.0,filler,30.0,no_additive,0.0,ribbons,bacteria_dominated,large
130.0,60.0,18.0,4c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,7.0,filler,30.0,no_additive,0.0,ribbons,bacteria_dominated,large
135.0,64.0,18.0,4c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,7.0,filler,30.0,no_additive,0.0,ribbons,bacteria_dominated,large
140.0,71.0,18.0,4c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,7.0,filler,30.0,no_additive,0.0,ribbons,bacteria_dominated,large
143.0,77.0,18.0,4c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,7.0,filler,30.0,no_additive,0.0,ribbons,bacteria_dominated,large
148.0,83.0,18.0,4c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,7.0,filler,30.0,no_additive,0.0,ribbons,bacteria_dominated,large
150.0,86.0,18.0,4c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,7.0,filler,30.0,no_additive,0.0,ribbons,bacteria_dominated,large
169.0,86.0,18.0,4c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,7.0,filler,30.0,no_additive,0.0,ribbons,bacteria_dominated,large
183.0,87.0,18.0,4c,88.0,12.0,aerobic,microbial_enzymatic,yes,27.0,marine_aquatic,plasticizer,7.0,filler,30.0,no_additive,0.0,ribbons,bacteria_dominated,large
